Age,Tenure,NumOfProducts,EstimatedSalary,Exited,Tenure/NumOfProducts,ESalary/Age,Tenure/Age,Balance/ESalary,ESalary/Tenure,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard_1,IsActiveMember_1,AgeRanges_2,AgeRanges_3,AgeRanges_4,AgeRanges_5,CreditScoreRanges_2,CreditScoreRanges_3,CreditScoreRanges_4,CreditScoreRanges_5,SmallerThan405_1,HasBalance_1
48.0,8,2.0,43250.3,0,4.0,901.0479166666668,0.16666666666666666,3.0241716242430687,4805.588888888889,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
33.0,8,1.0,4389.4,0,8.0,133.0121212121212,0.24242424242424243,34.53947236524354,487.71111111111105,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
62.0,9,1.0,189271.9,0,9.0,3052.7725806451613,0.14516129032258066,0.5895064719062894,18927.19,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
39.0,0,1.0,102284.2,0,0.0,2622.6717948717946,0.0,1.0465227278504403,102284.2,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
42.0,2,2.0,156774.94,1,1.0,3732.7366666666667,0.047619047619047616,0.9974273311793325,52258.31333333333,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
44.0,4,1.0,69865.49,0,4.0,1587.8520454545455,0.09090909090909091,1.855078809294832,13973.098000000002,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
43.0,0,2.0,85523.24,0,0.0,1988.912558139535,0.0,0.0,85523.24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
62.0,8,2.0,51219.8,0,4.0,826.1258064516129,0.12903225806451613,0.0,5691.088888888889,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0
27.0,8,1.0,7222.92,0,8.0,267.5155555555556,0.2962962962962963,18.354938169050744,802.5466666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
37.0,6,1.0,23971.33,0,6.0,647.8737837837838,0.16216216216216217,5.385654446374064,3424.4757142857147,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
31.0,1,1.0,132173.31,0,1.0,4263.655161290322,0.03225806451612903,0.8233311248693098,66086.655,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
35.0,4,1.0,113639.64,0,4.0,3246.846857142857,0.11428571428571428,1.2139118884924311,22727.928,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
32.0,7,1.0,39768.59,0,7.0,1242.7684375,0.21875,2.525455390799624,4971.07375,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
62.0,4,3.0,108732.96,1,1.3333333333333333,1753.7574193548387,0.06451612903225806,0.8841303501716499,21746.592,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
43.0,4,1.0,117349.19,1,4.0,2729.050930232558,0.09302325581395349,0.9875486997396402,23469.838,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
42.0,5,1.0,78004.5,0,5.0,1857.25,0.11904761904761904,1.5976779544769855,13000.75,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
34.0,6,1.0,152417.79,0,6.0,4482.876176470589,0.17647058823529413,0.9172836058048078,21773.97,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
34.0,9,2.0,26057.08,0,4.5,766.384705882353,0.2647058823529412,0.0,2605.708,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
37.0,3,1.0,79972.09,0,3.0,2161.4078378378376,0.08108108108108109,1.0565774884712906,19993.0225,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
62.0,9,2.0,107125.79,0,4.5,1727.835322580645,0.14516129032258066,1.0908177199906766,10712.579,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
48.0,10,1.0,47679.14,0,10.0,993.3154166666667,0.20833333333333334,2.9013323226887064,4334.467272727273,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
25.0,3,2.0,134509.47,0,1.5,5380.3788,0.12,0.0,33627.3675,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
43.0,5,2.0,153265.31,0,2.5,3564.309534883721,0.11627906976744186,0.5153987552695388,25544.218333333334,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
38.0,7,2.0,179883.04,0,3.5,4733.764210526316,0.18421052631578946,0.5406702599644747,22485.38,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
34.0,5,2.0,138882.98,0,2.5,4084.793529411765,0.14705882352941177,0.8817017751203207,23147.163333333334,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
36.0,8,1.0,9855.81,0,8.0,273.7725,0.2222222222222222,11.459237749104338,1095.09,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
43.0,8,1.0,67046.83,1,8.0,1559.2286046511629,0.18604651162790697,1.977099588451833,7449.647777777778,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
38.0,4,2.0,56388.63,0,2.0,1483.9113157894735,0.10526315789473684,0.0,11277.725999999999,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
48.0,8,1.0,77764.37,0,8.0,1620.0910416666666,0.16666666666666666,1.7141171464515175,8640.485555555555,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
46.0,7,2.0,130590.35,0,3.5,2838.9206521739134,0.15217391304347827,0.0,16323.79375,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
27.0,0,1.0,151912.49,0,0.0,5626.388518518518,0.0,1.2970743880243158,151912.49,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
44.0,0,2.0,151083.8,0,0.0,3433.722727272727,0.0,0.4732326695515998,151083.8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
32.0,7,2.0,777.37,0,3.5,24.2928125,0.21875,0.0,97.17125,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
35.0,6,1.0,69454.24,1,6.0,1984.4068571428572,0.17142857142857143,1.84438387058875,9922.034285714286,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
25.0,1,2.0,11723.57,0,0.5,468.9428,0.04,10.62242815115191,5861.785,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
31.0,9,2.0,91565.25,0,4.5,2953.717741935484,0.2903225806451613,0.8987451025361697,9156.525,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1
36.0,1,1.0,79616.37,0,1.0,2211.565833333333,0.027777777777777776,1.7850714620623875,39808.185,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
34.0,0,1.0,102299.81,1,0.0,3008.8179411764704,0.0,1.4842574976434464,102299.81,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
31.0,7,2.0,104533.51,0,3.5,3372.048709677419,0.22580645161290322,1.431319774874105,13066.68875,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
49.0,3,1.0,140765.57,1,3.0,2872.766734693878,0.061224489795918366,1.1948778383805074,35191.3925,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
37.0,5,2.0,66214.13,0,2.5,1789.5710810810813,0.13513513513513514,1.406754117285842,11035.688333333334,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
35.0,2,2.0,139816.1,0,1.0,3994.7457142857143,0.05714285714285714,0.6969155912659558,46605.36666666667,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
42.0,3,2.0,140139.28,0,1.5,3336.649523809524,0.07142857142857142,0.46415309112477243,35034.82,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
28.0,7,1.0,102297.15,0,7.0,3653.469642857143,0.25,0.9321617464416165,12787.14375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
43.0,9,2.0,145765.83,0,4.5,3389.903023255814,0.20930232558139536,0.8445455289487256,14576.582999999999,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
29.0,9,3.0,83912.24,0,3.0,2893.5255172413795,0.3103448275862069,0.0,8391.224,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
44.0,3,2.0,78439.73,0,1.5,1782.7211363636363,0.06818181818181818,0.0,19609.9325,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
62.0,7,1.0,6776.92,0,7.0,109.30516129032259,0.11290322580645161,17.8969605661569,847.115,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
28.0,4,2.0,9903.42,0,2.0,353.69357142857143,0.14285714285714285,16.93746402757835,1980.684,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
38.0,1,1.0,91561.91,0,1.0,2409.523947368421,0.02631578947368421,1.1368405268085822,45780.955,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
42.0,8,2.0,4027.02,0,4.0,95.88142857142857,0.19047619047619047,30.290527486826488,447.44666666666666,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
43.0,10,2.0,116111.51,0,5.0,2700.2676744186047,0.23255813953488372,0.0,10555.591818181818,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
39.0,1,2.0,184023.54,0,0.5,4718.552307692308,0.02564102564102564,0.27649169231284215,92011.77,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1
42.0,3,2.0,67124.48,1,1.5,1598.2019047619046,0.07142857142857142,2.609478687954082,16781.12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
26.0,7,2.0,50070.59,0,3.5,1925.791923076923,0.2692307692307692,2.10731868747702,6258.82375,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
52.0,5,3.0,53793.1,1,1.6666666666666667,1034.4826923076923,0.09615384615384616,2.165655260618927,8965.516666666666,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
33.0,6,2.0,45261.47,0,3.0,1371.559696969697,0.18181818181818182,0.0,6465.924285714286,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
42.0,7,1.0,36721.4,0,7.0,874.3190476190476,0.16666666666666666,2.718427129684598,4590.175,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
45.0,6,1.0,130009.85,1,6.0,2889.1077777777778,0.13333333333333333,0.0,18572.835714285717,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
62.0,0,1.0,175380.77,0,0.0,2828.7220967741932,0.0,0.0,175380.77,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
40.0,10,1.0,127847.25,1,10.0,3196.18125,0.25,0.0,11622.477272727272,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
35.0,3,1.0,138231.7,0,3.0,3949.477142857143,0.08571428571428572,0.8895563029319613,34557.925,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
29.0,4,2.0,48673.18,0,2.0,1678.3855172413794,0.13793103448275862,0.0,9734.636,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24.0,4,2.0,70668.77,0,2.0,2944.5320833333335,0.16666666666666666,0.0,14133.754,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
43.0,3,2.0,199505.53,0,1.5,4639.663488372093,0.06976744186046512,0.0,49876.3825,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
37.0,5,1.0,169583.18,1,5.0,4583.329189189189,0.13513513513513514,0.5285588464610701,28263.86333333333,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
40.0,7,2.0,49063.42,0,3.5,1226.5855,0.175,1.950742732569397,6132.9275,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
41.0,7,1.0,63337.19,0,7.0,1544.809512195122,0.17073170731707318,2.2057547864059015,7917.14875,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
45.0,5,1.0,60083.11,1,5.0,1335.1802222222223,0.1111111111111111,1.7294354436712747,10013.851666666667,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
31.0,1,1.0,48606.71,0,1.0,1567.9583870967742,0.03225806451612903,0.0,24303.355,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
49.0,6,1.0,165580.93,1,6.0,3379.2026530612243,0.12244897959183673,1.047432817293634,23654.41857142857,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
32.0,6,2.0,194010.12,0,3.0,6062.81625,0.1875,0.526972562049856,27715.731428571427,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
48.0,1,2.0,69263.1,0,0.5,1442.98125,0.020833333333333332,2.5898456754029198,34631.55,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
32.0,3,2.0,88698.83,0,1.5,2771.8384375,0.09375,0.0,22174.7075,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
25.0,4,1.0,63030.97,0,4.0,2521.2388,0.16,1.724421343983759,12606.194,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
32.0,4,2.0,59668.81,0,2.0,1864.6503125,0.125,0.0,11933.761999999999,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
33.0,6,2.0,184230.23,0,3.0,5582.734242424242,0.18181818181818182,0.0,26318.604285714286,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
35.0,0,1.0,64050.19,0,0.0,1830.0054285714286,0.0,2.0823950717398336,64050.19,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
34.0,9,2.0,81853.98,0,4.5,2407.47,0.2647058823529412,0.0,8185.397999999999,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
53.0,10,1.0,154642.91,0,10.0,2917.790754716981,0.18867924528301888,0.0,14058.446363636363,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0
39.0,1,1.0,145679.6,0,1.0,3735.374358974359,0.02564102564102564,0.7999582645751361,72839.8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
22.0,3,2.0,30781.77,0,1.5,1399.1713636363636,0.13636363636363635,0.0,7695.4425,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.0,4,2.0,81622.52,0,2.0,2040.563,0.1,0.0,16324.504,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
29.0,1,2.0,196474.35,0,0.5,6774.977586206896,0.034482758620689655,0.6623311388993016,98237.175,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
46.0,3,2.0,176276.1,0,1.5,3832.089130434783,0.06521739130434782,0.0,44069.025,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
30.0,0,1.0,35113.08,0,0.0,1170.4360000000001,0.0,0.0,35113.08,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
30.0,2,1.0,64299.82,0,2.0,2143.327333333333,0.06666666666666667,1.6689951853675484,21433.273333333334,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
24.0,1,2.0,180969.55,0,0.5,7540.397916666666,0.041666666666666664,0.0,90484.775,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
30.0,1,1.0,138176.78,0,1.0,4605.892666666667,0.03333333333333333,0.6019918107803641,69088.39,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
62.0,3,1.0,86733.61,0,3.0,1398.929193548387,0.04838709677419355,0.0,21683.4025,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
62.0,3,1.0,7418.92,0,3.0,119.66,0.04838709677419355,20.7504785063055,1854.73,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1
30.0,5,2.0,166376.54,0,2.5,5545.884666666667,0.16666666666666666,0.0,27729.423333333336,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
39.0,7,1.0,140881.2,1,7.0,3612.3384615384616,0.1794871794871795,0.9616838158675537,17610.15,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
35.0,1,2.0,4460.2,0,0.5,127.4342857142857,0.02857142857142857,0.0,2230.1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
38.0,4,2.0,110472.12,0,2.0,2907.161052631579,0.10526315789473684,1.0828482335633642,22094.424,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
34.0,6,2.0,86460.28,0,3.0,2542.949411764706,0.17647058823529413,1.4010162816960574,12351.468571428572,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
42.0,1,1.0,16500.66,1,1.0,392.87285714285713,0.023809523809523808,0.0,8250.33,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
48.0,4,1.0,114020.06,1,4.0,2375.4179166666668,0.08333333333333333,0.0,22804.012,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
25.0,5,1.0,131660.31,0,5.0,5266.4124,0.2,0.41635592381637265,21943.385,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
40.0,3,1.0,52449.62,1,3.0,1311.2405,0.075,2.058155044783928,13112.405,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
30.0,4,1.0,161465.31,0,4.0,5382.177,0.13333333333333333,0.0,32293.061999999998,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
49.0,2,1.0,20018.79,0,2.0,408.54673469387757,0.04081632653061224,4.0370297105869035,6672.93,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1
38.0,3,1.0,176318.27,0,3.0,4639.95447368421,0.07894736842105263,0.5569801132917196,44079.5675,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
50.0,6,1.0,50488.91,0,6.0,1009.7782000000001,0.12,1.8753478734240845,7212.7014285714295,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1
22.0,7,1.0,30379.6,0,7.0,1380.890909090909,0.3181818181818182,4.661179212366194,3797.45,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
62.0,3,2.0,161326.73,0,1.5,2602.044032258065,0.04838709677419355,0.0,40331.6825,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
33.0,3,2.0,45348.08,0,1.5,1374.1842424242425,0.09090909090909091,0.0,11337.02,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
47.0,1,1.0,180251.68,1,1.0,3835.1421276595743,0.02127659574468085,0.6820970545184378,90125.84,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
33.0,8,2.0,34925.56,0,4.0,1058.350303030303,0.24242424242424243,2.3386087438540715,3880.6177777777775,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
38.0,7,1.0,126555.74,0,7.0,3330.414210526316,0.18421052631578946,0.6344554581246176,15819.4675,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
48.0,8,1.0,187921.3,0,8.0,3915.027083333333,0.16666666666666666,0.8270114138205727,20880.144444444442,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
38.0,4,2.0,136390.88,0,2.0,3589.2336842105265,0.10526315789473684,0.0,27278.176,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
38.0,9,1.0,78566.64,1,9.0,2067.543157894737,0.23684210526315788,0.8542003323548009,7856.664,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
34.0,5,1.0,166038.27,0,5.0,4883.478529411765,0.14705882352941177,0.6252680782568982,27673.045,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
20.0,4,2.0,140385.33,0,2.0,7019.2665,0.2,0.0,28077.066,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
36.0,4,2.0,38629.3,1,2.0,1073.0361111111113,0.1111111111111111,3.9392150517871145,7725.860000000001,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
52.0,10,1.0,24998.75,1,10.0,480.7451923076923,0.19230769230769232,0.0,2272.6136363636365,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
26.0,4,2.0,128815.33,0,2.0,4954.435769230769,0.15384615384615385,1.663986421491914,25763.066,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
57.0,6,1.0,19376.56,1,6.0,339.93964912280705,0.10526315789473684,0.0,2768.0800000000004,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
40.0,7,1.0,31904.31,1,7.0,797.60775,0.175,3.5527532173552725,3988.03875,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
47.0,5,1.0,173179.79,1,5.0,3684.6763829787237,0.10638297872340426,0.9870432340863792,28863.298333333336,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
52.0,8,1.0,22485.64,0,8.0,432.41615384615386,0.15384615384615385,4.5817357211091165,2498.4044444444444,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1
23.0,6,2.0,196668.51,0,3.0,8550.804782608697,0.2608695652173913,0.0,28095.50142857143,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
37.0,6,2.0,136506.86,0,3.0,3689.3745945945943,0.16216216216216217,0.0,19500.98,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
31.0,7,2.0,36278.89,0,3.5,1170.2867741935484,0.22580645161290322,3.083199072518481,4534.86125,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
32.0,6,2.0,163254.39,0,3.0,5101.6996875,0.1875,0.8596924101091553,23322.055714285718,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
39.0,8,2.0,99654.13,0,4.0,2555.2341025641026,0.20512820512820512,0.0,11072.681111111111,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
29.0,3,1.0,20207.02,0,3.0,696.7937931034483,0.10344827586206896,7.201103378924749,5051.755,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
41.0,8,2.0,4195.84,0,4.0,102.33756097560976,0.1951219512195122,34.968201838010984,466.20444444444445,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
32.0,10,1.0,112340.2,0,10.0,3510.63125,0.3125,0.9543309518765322,10212.745454545455,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
38.0,7,1.0,2035.94,0,7.0,53.57736842105263,0.18421052631578946,64.3111977759659,254.4925,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
35.0,8,1.0,132295.95,0,8.0,3779.884285714286,0.22857142857142856,0.0,14699.550000000001,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
36.0,0,1.0,177383.68,1,0.0,4927.324444444444,0.0,0.5060910902288193,177383.68,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
32.0,5,2.0,90284.47,0,2.5,2821.3896875,0.15625,0.0,15047.411666666667,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
24.0,8,2.0,61349.37,0,4.0,2556.22375,0.3333333333333333,0.0,6816.596666666667,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
42.0,5,1.0,196466.83,1,5.0,4677.781666666667,0.11904761904761904,0.0,32744.471666666665,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
36.0,2,3.0,70758.37,1,0.6666666666666666,1965.5102777777777,0.05555555555555555,1.4238527540982078,23586.123333333333,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
31.0,10,2.0,13892.57,0,5.0,448.1474193548387,0.3225806451612903,0.0,1262.9609090909091,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
22.0,2,2.0,9684.52,0,1.0,440.2054545454546,0.09090909090909091,0.0,3228.1733333333336,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
51.0,3,2.0,40546.15,0,1.5,795.0225490196078,0.058823529411764705,3.057782551487626,10136.5375,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
34.0,4,1.0,136603.42,0,4.0,4017.747647058824,0.11764705882352941,0.6707183465831236,27320.684,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
36.0,7,1.0,133172.48,0,7.0,3699.235555555556,0.19444444444444445,0.9476117738439652,16646.56,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
41.0,4,1.0,152821.12,1,4.0,3727.344390243902,0.0975609756097561,0.6168512572084277,30564.224,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
40.0,4,2.0,147715.83,0,2.0,3692.8957499999997,0.1,0.0,29543.165999999997,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
34.0,0,2.0,43169.15,0,0.0,1269.6808823529411,0.0,0.0,43169.15,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
29.0,4,1.0,76755.99,1,4.0,2646.7582758620692,0.13793103448275862,0.0,15351.198,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
39.0,3,3.0,73406.04,1,1.0,1882.2061538461537,0.07692307692307693,1.3720648873035517,18351.51,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
36.0,6,2.0,176728.28,0,3.0,4909.118888888889,0.16666666666666666,0.0,25246.897142857142,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
26.0,4,2.0,98309.27,0,2.0,3781.1257692307695,0.15384615384615385,1.4401664258111162,19661.854,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38.0,7,2.0,6203.66,0,3.5,163.25421052631577,0.18421052631578946,0.0,775.4575,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
39.0,2,1.0,176791.27,0,2.0,4533.109487179487,0.05128205128205128,0.8404636722163941,58930.42333333333,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
29.0,9,2.0,50679.48,0,4.5,1747.5682758620692,0.3103448275862069,0.0,5067.948,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
38.0,7,2.0,150580.88,0,3.5,3962.654736842105,0.18421052631578946,0.0,18822.61,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
32.0,2,2.0,80120.19,0,1.0,2503.7559375,0.0625,1.5402341157703197,26706.73,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
28.0,7,2.0,151645.96,0,3.5,5415.927142857143,0.25,0.0,18955.745,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
46.0,3,1.0,55072.32,0,3.0,1197.2243478260868,0.06521739130434782,1.934036009378214,13768.08,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
38.0,2,2.0,115068.99,0,1.0,3028.131315789474,0.05263157894736842,0.0,38356.33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
34.0,1,1.0,149471.13,1,1.0,4396.209705882353,0.029411764705882353,0.9068634190428613,74735.565,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38.0,7,2.0,46522.68,0,3.5,1224.2810526315789,0.18421052631578946,2.3763757805870167,5815.335,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
31.0,4,2.0,189995.86,0,2.0,6128.898709677419,0.12903225806451613,0.0,37999.172,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
52.0,0,1.0,46369.57,1,0.0,891.7225,0.0,4.008912310379415,46369.57,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
59.0,1,1.0,30722.52,1,1.0,520.7206779661017,0.01694915254237288,4.2592401274374625,15361.26,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1
42.0,3,2.0,70810.6,0,1.5,1685.9666666666667,0.07142857142857142,1.307405106015201,17702.65,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
21.0,8,1.0,106663.46,1,8.0,5079.212380952381,0.38095238095238093,1.2404628539145457,11851.495555555557,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
62.0,8,1.0,175836.03,1,8.0,2836.065,0.12903225806451613,0.8244982555622986,19537.336666666666,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
48.0,5,1.0,85646.41,0,5.0,1784.3002083333333,0.10416666666666667,1.0166243979169705,14274.401666666667,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
42.0,8,2.0,101485.72,0,4.0,2416.326666666667,0.19047619047619047,0.0,11276.191111111111,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
47.0,1,3.0,191734.67,1,0.3333333333333333,4079.4610638297877,0.02127659574468085,0.6019474203596042,95867.335,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
61.0,7,1.0,101839.77,0,7.0,1669.5044262295082,0.11475409836065574,0.8942521178121278,12729.97125,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1
29.0,2,2.0,4888.91,0,1.0,168.58310344827586,0.06896551724137931,24.016026067160166,1629.6366666666665,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
31.0,4,2.0,193132.98,0,2.0,6230.096129032258,0.12903225806451613,0.46609569220130087,38626.596000000005,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
